,GICS Sub-Industry,Symbol,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-11-11
104,Health Care Equipment,DXCM,3.3975000381469727,3.807499885559082,3.7300000190734863,4.179999828338623,4.102499961853027,5.207499980926514,5.612500190734863,5.445000171661377,6.762499809265137,7.054999828338623,7.182499885559082,8.272500038146973,8.852499961853027,10.114999771118164,11.274999618530273,10.34000015258789,8.109999656677246,8.4399995803833,9.914999961853027,9.420000076293945,11.050000190734863,9.9975004196167,11.237500190734863,12.864999771118164,13.762499809265137,14.944999694824219,15.1850004196167,15.585000038146973,16.892499923706055,17.93000030517578,19.9950008392334,21.162500381469727,23.53499984741211,21.46500015258789,20.829999923706055,21.2549991607666,20.475000381469727,17.81999969482422,16.264999389648438,16.977500915527344,16.094999313354492,16.122499465942383,19.832500457763672,23.0575008392334,22.772499084472656,21.915000915527344,19.559999465942383,16.322500228881836,14.925000190734863,19.787500381469727,19.540000915527344,21.1825008392334,19.489999771118164,16.709999084472656,18.287500381469727,16.65250015258789,18.65250015258789,12.232500076293945,11.242500305175781,14.607500076293945,14.34749984741211,14.550000190734863,14.03499984741211,18.540000915527344,18.295000076293945,21.997499465942383,23.7450008392334,23.782499313354492,36.095001220703125,35.7599983215332,33.192501068115234,32.397499084472656,29.950000762939453,35.25749969482422,34.83250045776367,29.774999618530273,30.267499923706055,30.325000762939453,37.459999084472656,39.217498779296875,42.90250015258789,37.310001373291016,38.560001373291016,56.82749938964844,54.685001373291016,60.1875,69.0,67.31749725341797,83.80000305175781,94.57749938964844,101.3499984741211,108.88500213623047,106.35250091552734,103.05750274658203,79.8949966430664,79.91999816894531,92.43000030517578,93.7125015258789,99.44499969482422,89.84750366210938,96.5250015258789,92.34750366210938,106.75,128.87750244140625,132.35499572753906,136.71499633789062,155.80250549316406,140.6475067138672,134.2375030517578,107.62000274658203,103.47750091552734,127.9000015258789,102.1449966430664,74.48500061035156,74.52999877929688,82.08000183105469,82.20999908447266,80.54000091552734,120.77999877929688,115.95999908447266,115.95999908447266
105,Regional Banks,HBAN,4.569188594818115,5.009244918823242,5.0596232414245605,5.304328441619873,5.188166618347168,5.607850074768066,5.694680690765381,6.227750778198242,6.001949310302734,6.016517639160156,6.447734355926514,6.7188310623168945,7.070525169372559,6.680685997009277,7.019508361816406,7.34359884262085,6.782262802124023,6.86370849609375,7.063621997833252,7.30949592590332,7.324380874633789,7.242501735687256,7.413074493408203,7.562684535980225,7.86937952041626,7.540332317352295,8.232656478881836,8.315435409545898,8.216788291931152,8.421073913574219,8.557265281677246,8.875873565673828,8.297840118408203,8.06206226348877,8.389825820922852,8.940479278564453,8.458660125732422,6.602753162384033,6.733578205108643,7.341522216796875,7.79819917678833,8.100515365600586,6.930009841918945,7.41888427734375,7.817161560058594,7.700023651123047,8.337469100952148,9.800456047058105,10.398238182067871,10.70627498626709,11.188966751098633,10.595494270324707,10.234884262084961,9.980203628540039,10.760159492492676,10.608560562133789,10.080133438110352,11.177021026611328,11.11840534210205,11.601813316345215,11.73072338104248,13.13599681854248,12.746298789978027,12.25917911529541,12.188511848449707,12.155813217163086,12.06589126586914,12.712459564208984,13.346433639526367,12.284317970275879,11.90422534942627,12.120211601257324,9.902188301086426,11.126737594604492,12.109993934631348,10.656122207641602,11.815773010253906,10.737752914428711,11.730888366699219,12.223308563232422,11.365531921386719,12.240464210510254,12.244900703430176,12.903509140014648,13.068159103393555,11.875737190246582,10.738046646118164,7.1849517822265625,8.232843399047852,7.920994758605957,8.054642677307129,8.383841514587402,8.510457992553711,8.293400764465332,9.58578109741211,11.091594696044922,11.59659194946289,12.2947998046875,14.255650520324707,14.60878849029541,14.370954513549805,14.877500534057617,13.38599967956543,13.346217155456543,14.720649719238281,14.654295921325684,15.068604469299316,14.20699405670166,14.762253761291504,14.564390182495117,15.009252548217773,14.138870239257812,12.846291542053223,13.559432029724121,11.752158164978027,13.145543098449707,13.254347801208496,13.036739349365234,15.180000305175781,14.970000267028809,14.970000267028809
106,Data Processing & Outsourced Services,JKHY,34.750545501708984,36.71554183959961,38.698265075683594,41.024837493896484,41.193511962890625,41.66403579711914,42.01673889160156,43.0598030090332,44.4862174987793,46.05526351928711,48.88187789916992,50.81531524658203,53.185569763183594,50.10456466674805,52.2154655456543,50.27610778808594,49.735130310058594,52.28681182861328,53.79255676269531,52.81500244140625,52.326229095458984,50.380165100097656,54.35124969482422,55.841331481933594,56.661197662353516,55.95907974243164,59.724937438964844,63.968624114990234,60.87500762939453,59.56615447998047,59.44567108154297,64.18665313720703,62.440940856933594,63.956939697265625,71.33097839355469,73.21247863769531,72.2244873046875,75.11123657226562,76.09197998046875,78.51191711425781,75.2254867553711,78.38194274902344,81.29254150390625,83.1369400024414,81.29254150390625,79.69033813476562,75.71097564697266,80.77582550048828,83.22551727294922,84.16294860839844,87.90328979492188,87.5616683959961,91.15441131591797,99.89178466796875,97.9928207397461,101.24763488769531,97.23810577392578,96.97395324707031,104.21697235107422,109.12831115722656,110.9785385131836,118.2847671508789,111.3011703491211,115.1207504272461,113.72160339355469,119.03267669677734,124.45365142822266,128.5970001220703,151.26138305664062,152.8270721435547,143.37303161621094,133.67958068847656,121.39039611816406,128.13540649414062,127.252685546875,133.51702880859375,143.44851684570312,126.28012084960938,129.25669860839844,134.83543395996094,139.91229248046875,140.88710021972656,136.99966430664062,147.04527282714844,141.34774780273438,145.10292053222656,147.23765563964844,151.05406188964844,159.1399688720703,175.98324584960938,179.49139404296875,173.90269470214844,161.34036254882812,158.5801544189453,144.97586059570312,157.307373046875,158.41241455078125,141.97178649902344,145.5507354736328,148.7669219970703,160.1608428955078,151.6230926513672,161.30377197265625,171.74102783203125,174.0001220703125,161.84637451171875,164.67156982421875,149.98287963867188,165.17604064941406,166.50477600097656,175.4248504638672,195.517333984375,188.60409545898438,187.151611328125,179.5717315673828,207.2526397705078,191.72140502929688,181.81613159179688,199.05999755859375,174.49000549316406,174.49000549316406
107,Regional Banks,KEY,6.292348384857178,7.024712562561035,7.017238616943359,7.443206787109375,7.490566730499268,8.099125862121582,8.337364196777344,9.27380657196045,8.813136100769043,8.647743225097656,9.512520790100098,9.671821594238281,10.223823547363281,9.721012115478516,10.033367156982422,10.894583702087402,10.43554401397705,10.473795890808105,11.017165184020996,10.409797668457031,10.463615417480469,10.297490119934082,10.197061538696289,10.428815841674805,10.789305686950684,10.08296012878418,10.812596321105957,11.041990280151367,11.2681303024292,11.369504928588867,11.772031784057617,11.630955696105957,10.76882553100586,10.2520751953125,9.787149429321289,10.330879211425781,10.453539848327637,8.844693183898926,8.361246109008789,8.811408996582031,9.809080123901367,10.232089042663574,8.877617835998535,9.39983081817627,10.165178298950195,9.849541664123535,11.427732467651367,14.009495735168457,14.858537673950195,14.614553451538086,15.265172958374023,14.524810791015625,14.900591850280762,14.271563529968262,15.389962196350098,14.815096855163574,14.133467674255371,15.53934383392334,15.068708419799805,15.671453475952148,16.7509765625,17.772476196289062,17.548246383666992,16.317779541015625,16.626605987548828,16.225969314575195,16.405746459960938,17.52241325378418,17.690336227416992,16.83390235900879,15.369714736938477,15.52205753326416,12.628721237182617,14.072734832763672,15.089529991149902,13.457533836364746,15.142552375793457,13.77929401397705,15.474356651306152,16.014869689941406,14.471792221069336,15.734980583190918,15.849640846252441,17.102088928222656,17.851795196533203,16.661291122436523,14.559707641601562,9.234504699707031,10.493077278137207,10.673216819763184,10.97044563293457,10.988883972167969,11.272526741027832,11.076147079467773,12.050994873046875,14.353496551513672,15.410079956054688,15.832662582397461,18.912799835205078,18.762550354003906,20.6235294342041,21.836679458618164,19.72834587097168,18.782529830932617,19.41307258605957,20.83960723876953,22.4300479888916,21.630006790161133,22.48657989501953,24.362892150878906,24.37261390686035,21.926441192626953,18.918659210205078,19.555484771728516,17.04769515991211,18.106374740600586,17.502830505371094,16.020000457763672,17.8700008392334,19.829999923706055,19.829999923706055
108,Semiconductors,TXN,23.670785903930664,25.348970413208008,26.552223205566406,27.361980438232422,27.924962997436523,27.910017013549805,27.08616065979004,30.451522827148438,29.903947830200195,31.540054321289062,32.949134826660156,33.90956497192383,34.6271858215332,33.43640899658203,35.70489501953125,37.4520149230957,36.09402847290039,37.552181243896484,38.199642181396484,36.96867370605469,38.75693130493164,38.36276626586914,39.94745635986328,44.08555221557617,43.31596374511719,43.299766540527344,47.93100357055664,46.61861038208008,44.18946075439453,45.86403274536133,42.2470703125,40.99220657348633,39.50524139404297,40.892555236816406,46.83816146850586,48.308475494384766,45.5572509765625,43.99462127685547,44.402427673339844,48.08727264404297,47.76903533935547,51.074317932128906,52.802093505859375,58.78602981567383,58.92321014404297,59.46550750732422,60.03322219848633,62.64298629760742,62.28192901611328,64.4754867553711,65.81246185302734,69.19670867919922,68.0113525390625,71.2939682006836,66.48859405517578,70.3346176147461,72.0154800415039,77.94574737548828,84.07600402832031,85.13914489746094,91.39617156982422,95.97295379638672,95.34258270263672,91.41799926757812,89.25332641601562,98.47521209716797,97.59857177734375,98.5457763671875,100.0527572631836,95.50409698486328,82.63256072998047,89.64683532714844,84.8435287475586,90.39202117919922,95.69792938232422,95.9603042602539,106.59943389892578,94.36804962158203,104.50712585449219,113.84138488769531,113.36558532714844,118.3948974609375,108.08891296386719,110.95276641845703,118.4105453491211,111.35890197753906,106.1112289428711,92.90079498291016,107.90547943115234,110.38766479492188,118.96117401123047,119.50460052490234,134.10049438476562,134.70425415039062,136.40232849121094,153.21176147460938,155.94822692871094,157.43040466308594,164.67495727539062,180.65782165527344,172.55169677734375,182.45274353027344,184.8365020751953,183.2216796875,184.5238494873047,185.7803497314453,181.2085723876953,187.0801544189453,183.2874298095703,174.5543670654297,166.41033935546875,179.6162567138672,166.66485595703125,173.03775024414062,151.43716430664062,176.31365966796875,163.90316772460938,153.5556640625,159.35939025878906,179.49000549316406,179.49000549316406
109,Multi-Utilities,CMS,17.943992614746094,18.91553497314453,19.585304260253906,20.768924713134766,22.255598068237305,20.033018112182617,20.37003517150879,20.984817504882812,20.069982528686523,19.911115646362305,20.773521423339844,20.262338638305664,20.43794059753418,21.21666717529297,21.705280303955078,22.577775955200195,23.372007369995117,23.147966384887695,24.237285614013672,22.509937286376953,23.97673797607422,23.285852432250977,25.64897918701172,25.986568450927734,27.5084171295166,29.86741065979004,27.809226989746094,27.848493576049805,27.066728591918945,27.2342472076416,25.62061882019043,27.567913055419922,26.377012252807617,28.66586685180664,29.27457046508789,28.42238998413086,29.51890754699707,31.80974006652832,32.36608123779297,34.99728775024414,33.545936584472656,34.48601150512695,38.10578536987305,37.54075241088867,34.87351989746094,35.14872741699219,35.265865325927734,33.65107727050781,35.08431625366211,35.91041564941406,37.5289192199707,38.011505126953125,38.57224655151367,40.27996063232422,39.58528518676758,39.57672119140625,41.545284271240234,39.93028259277344,41.69749450683594,43.016441345214844,41.059532165527344,38.84596252441406,36.84941482543945,39.64554977416992,41.308773040771484,40.3808708190918,41.7061767578125,42.641212463378906,43.43511199951172,43.549163818359375,44.01130676269531,46.29542541503906,44.44818878173828,46.67730712890625,49.06585693359375,50.09407424926758,50.103092193603516,50.60817337036133,52.59809112548828,52.87965393066406,57.26660919189453,58.46870040893555,58.441261291503906,56.3837776184082,57.80026626586914,63.015541076660156,55.57435989379883,54.36491394042969,52.828819274902344,54.20760726928711,54.4663200378418,59.83649826049805,56.39623260498047,57.63108825683594,59.43293380737305,57.75309753417969,57.619842529296875,53.719337463378906,51.10325241088867,58.26124954223633,61.278038024902344,59.707786560058594,56.60823440551758,59.2048454284668,61.44694519042969,57.62730407714844,58.2254753112793,56.77827835083008,63.217201232910156,62.566078186035156,62.206504821777344,68.4552230834961,67.23175811767578,69.53186798095703,66.51146697998047,67.72344970703125,66.5508804321289,57.77032470703125,56.58992004394531,57.94886779785156,58.41999816894531
110,Data Processing & Outsourced Services,ADP,39.90824508666992,41.87651443481445,43.33856201171875,45.93067932128906,47.89472198486328,48.876243591308594,48.975807189941406,51.60267639160156,50.936981201171875,51.810264587402344,54.0258674621582,57.61894989013672,58.18059158325195,55.49563980102539,56.35053253173828,55.973812103271484,56.83113479614258,58.084957122802734,57.793392181396484,59.63371658325195,61.225215911865234,60.931854248046875,68.70988464355469,71.9529800415039,70.0457534790039,69.74080657958984,75.072998046875,72.36886596679688,71.85282135009766,72.67723846435547,68.18962860107422,68.20051574707031,66.10586547851562,68.70494079589844,74.84233856201172,74.21427154541016,72.88932037353516,71.92857360839844,73.31363677978516,77.65933990478516,77.0374984741211,76.51486206054688,80.0252914428711,77.9573745727539,78.71111297607422,77.30007934570312,76.75365447998047,84.65294647216797,90.61270904541016,89.56639099121094,91.01201629638672,90.80802154541016,93.1798324584961,91.28933715820312,91.36959838867188,106.63967895507812,95.48335266113281,98.03924560546875,104.81605529785156,103.1932373046875,105.65451049804688,112.06966400146484,104.53673553466797,102.8687744140625,107.6273193359375,118.5103759765625,122.26564025878906,123.66741180419922,134.4409637451172,138.0230255126953,132.6168670654297,135.69114685058594,120.68797302246094,129.44691467285156,141.6566162109375,147.867919921875,152.9645538330078,148.99134826660156,153.8392333984375,155.6909637451172,158.79507446289062,150.92263793945312,152.42724609375,160.4606170654297,160.19752502441406,161.91476440429688,146.1852569580078,129.12368774414062,139.43759155273438,139.24749755859375,141.52883911132812,127.07999420166016,132.9888916015625,133.3713836669922,152.0391845703125,167.3624725341797,169.59547424316406,159.7855987548828,168.39810180664062,182.38128662109375,181.87808227539062,190.66122436523438,193.19017028808594,204.8604736328125,204.28387451171875,195.37139892578125,220.38153076171875,226.66439819335938,242.0672607421875,203.2991943359375,201.59327697753906,224.3716278076172,216.21426391601562,220.931396484375,208.14759826660156,240.08258056640625,243.35842895507812,225.21681213378906,241.6999969482422,249.22999572753906,249.22999572753906
111,Regional Banks,RF,5.468616008758545,5.975998401641846,5.876142501831055,6.290929794311523,6.529396057128906,7.02160120010376,7.329230785369873,7.723515033721924,7.252847671508789,7.144829750061035,7.453461170196533,7.530858039855957,7.654696941375732,7.896188259124756,8.2611083984375,8.62602424621582,7.894828796386719,7.933756351470947,8.268548011779785,7.931344509124756,7.9391655921936035,7.853127479553223,7.8061137199401855,7.916170597076416,8.301368713378906,6.872075080871582,7.590879917144775,7.464497089385986,7.805524826049805,8.011974334716797,8.226370811462402,8.297381401062012,7.658506870269775,7.195321083068848,7.514201641082764,8.149093627929688,7.715118408203125,6.566572666168213,6.081358909606934,6.348227024078369,7.642488479614258,8.009130477905273,6.933642864227295,7.521120548248291,8.17726993560791,8.095251083374023,8.84232234954834,11.17880916595459,11.855813026428223,11.951647758483887,12.664931297302246,12.051175117492676,11.453063011169434,11.52802562713623,12.19438362121582,12.224455833435059,11.814180374145508,12.751948356628418,13.047487258911133,13.983060836791992,14.564634323120117,16.29561424255371,16.44815444946289,15.74480152130127,15.91859245300293,15.527009963989258,15.135430335998535,15.91639518737793,16.643360137939453,15.694026947021484,14.616437911987305,14.168560981750488,11.524335861206055,13.184481620788574,14.25349235534668,12.297983169555664,13.61825942993164,12.127531051635742,13.1008882522583,14.10841178894043,12.948209762573242,14.010990142822266,14.413692474365234,14.89712905883789,15.362664222717285,14.0699462890625,12.217449188232422,8.10580825805664,9.81891918182373,10.330415725708008,10.156872749328613,10.045882225036621,10.693408012390137,10.665654182434082,12.466867446899414,14.31346321105957,15.110218048095703,16.098783493041992,19.524860382080078,19.553255081176758,20.785676956176758,22.320768356323242,19.24105453491211,18.477508544921875,19.61015510559082,20.45484161376953,22.923328399658203,22.023042678833008,21.1033992767334,22.378725051879883,23.59814453125,21.715364456176758,20.367271423339844,21.713951110839844,18.430810928344727,20.984521865844727,21.469999313354492,19.884765625,21.950000762939453,23.40999984741211,23.40999984741211
112,Data Processing & Outsourced Services,FISV,19.75749969482422,20.077499389648438,20.559999465942383,21.96500015258789,22.77750015258789,21.790000915527344,21.852500915527344,24.059999465942383,24.0674991607666,25.262500762939453,26.1825008392334,27.47249984741211,29.524999618530273,28.024999618530273,29.024999618530273,28.344999313354492,30.389999389648438,30.05500030517578,30.15999984741211,30.834999084472656,32.23500061035156,32.31999969482422,34.7400016784668,35.744998931884766,35.48500061035156,36.26499938964844,39.03499984741211,39.70000076293945,38.79999923706055,40.07500076293945,41.415000915527344,43.43000030517578,42.6349983215332,43.30500030517578,48.255001068115234,48.119998931884766,45.72999954223633,47.279998779296875,47.814998626708984,51.290000915527344,48.86000061035156,52.665000915527344,54.3650016784668,55.18000030517578,51.525001525878906,49.73500061035156,49.2400016784668,52.310001373291016,53.13999938964844,53.71500015258789,57.70000076293945,57.654998779296875,59.56999969482422,62.63999938964844,61.16999816894531,64.25,61.85499954223633,64.4800033569336,64.71499633789062,65.7249984741211,65.56500244140625,70.41999816894531,71.69499969482422,71.30999755859375,70.86000061035156,72.5999984741211,74.08999633789062,75.4800033569336,80.06999969482422,82.37999725341797,79.30000305175781,79.12999725341797,73.48999786376953,82.93000030517578,84.69000244140625,88.27999877929688,87.23999786376953,85.86000061035156,91.16000366210938,105.43000030517578,106.94000244140625,103.58999633789062,106.13999938964844,116.23999786376953,115.62999725341797,118.61000061035156,109.36000061035156,94.98999786376953,103.05999755859375,106.7699966430664,97.62000274658203,99.79000091552734,99.58000183105469,103.05000305175781,95.47000122070312,115.18000030517578,113.86000061035156,102.69000244140625,115.37000274658203,119.04000091552734,120.12000274658203,115.19999694824219,106.88999938964844,115.11000061035156,117.79000091552734,108.5,98.48999786376953,96.5199966430664,103.79000091552734,105.69999694824219,97.66999816894531,101.4000015258789,97.91999816894531,100.18000030517578,88.97000122070312,105.68000030517578,101.19000244140625,93.56999969482422,102.73999786376953,100.47000122070312,100.47000122070312
113,Data Processing & Outsourced Services,V,35.34089279174805,36.81672286987305,36.9869384765625,39.68171691894531,39.359291076660156,41.62095260620117,42.77631378173828,41.432777404785156,40.82651901245117,44.81331253051758,46.119503021240234,47.71176528930664,52.32445526123047,50.620880126953125,53.09046936035156,50.81333923339844,47.69430160522461,50.57087326049805,49.69477081298828,49.7655143737793,50.12165069580078,50.41800308227539,57.04841613769531,61.00868606567383,62.0755500793457,60.34965515136719,64.2322998046875,62.055572509765625,62.662750244140625,65.1578598022461,63.81781768798828,71.60140228271484,67.76187133789062,66.31173706054688,73.85105895996094,75.21232604980469,73.95518493652344,71.03702545166016,69.03435516357422,73.07865142822266,73.80486297607422,75.42926788330078,70.99689483642578,74.71090698242188,77.43895721435547,79.29936981201172,79.11717987060547,74.14058685302734,74.96923828125,79.4758529663086,84.50135040283203,85.5575180053711,87.81993103027344,91.68047332763672,90.44471740722656,96.0191650390625,99.83831024169922,101.66058349609375,106.23936462402344,108.7605972290039,110.33711242675781,120.21734619140625,118.96900939941406,115.95777893066406,122.9955062866211,126.71792602539062,128.6012725830078,132.7666473388672,142.62167358398438,145.94775390625,134.0456085205078,137.79905700683594,128.5290069580078,131.51963806152344,144.2907257080078,152.41766357421875,160.45864868164062,157.43350219726562,169.61886596679688,173.96810913085938,176.72422790527344,168.3563232421875,175.0608367919922,180.59078979492188,184.2168426513672,195.0698699951172,178.19717407226562,158.1905517578125,175.47055053710938,191.69020080566406,189.97537231445312,187.2511749267578,208.48414611816406,196.9602508544922,178.97506713867188,207.18402099609375,215.7624969482422,190.62820434570312,209.5084991455078,209.1817169189453,230.74896240234375,224.56430053710938,231.34136962890625,243.77813720703125,226.67141723632812,220.6891632080078,209.81076049804688,191.97727966308594,215.0830078125,224.4720001220703,214.4974365234375,220.46311950683594,211.87403869628906,210.91969299316406,196.1035614013672,211.26278686523438,197.9163055419922,177.25379943847656,206.697998046875,204.54281616210938,205.0
114,Health Care Equipment,EW,15.028332710266113,14.988332748413086,14.321666717529297,13.69333267211914,10.631667137145996,11.076666831970215,11.199999809265137,11.896666526794434,11.729999542236328,11.604999542236328,10.864999771118164,10.921667098999023,10.960000038146973,10.853333473205566,11.626667022705078,12.361666679382324,13.578332901000977,13.533332824707031,14.30666732788086,15.041666984558105,16.543333053588867,17.024999618530273,20.15333366394043,21.613332748413086,21.229999542236328,20.891666412353516,22.170000076293945,23.74333381652832,21.108333587646484,21.786666870117188,23.738332748413086,25.360000610351562,23.479999542236328,23.69499969482422,26.191667556762695,27.166667938232422,26.32666778564453,26.06999969482422,29.0,29.40333366394043,35.4033317565918,32.83333206176758,33.24333190917969,38.17333221435547,38.38666534423828,40.186668395996094,31.739999771118164,27.616666793823242,31.233333587646484,32.08000183105469,31.34666633605957,31.356666564941406,36.55666732788086,38.356666564941406,39.413333892822266,38.393333435058594,37.88666534423828,36.436668395996094,34.07666778564453,39.06666564941406,37.56999969482422,42.19333267211914,44.55666732788086,46.50666809082031,42.45333480834961,45.77000045776367,48.52333450317383,47.483333587646484,48.08000183105469,58.03333282470703,49.20000076293945,54.003334045410156,51.05666732788086,56.80666732788086,56.43000030517578,63.776668548583984,58.689998626708984,56.900001525878906,61.58000183105469,70.94999694824219,73.94667053222656,73.30332946777344,79.45999908447266,81.64666748046875,77.76333618164062,73.28666687011719,68.27999877929688,62.87333297729492,72.5,74.90666961669922,69.11000061035156,78.41000366210938,85.83999633789062,79.81999969482422,71.69000244140625,83.88999938964844,91.2300033569336,82.58000183105469,83.0999984741211,83.63999938964844,95.5199966430664,95.9000015258789,103.56999969482422,112.2699966430664,117.18000030517578,113.20999908447266,119.81999969482422,107.30999755859375,129.5500030517578,109.19999694824219,112.37000274658203,117.72000122070312,105.77999877929688,100.8499984741211,95.08999633789062,100.54000091552734,90.0999984741211,82.62999725341797,72.43000030517578,74.6500015258789,74.6500015258789
115,Industrial Machinery,GWW,168.4733428955078,181.33547973632812,188.5283203125,187.98646545410156,205.94285583496094,215.10911560058594,211.49273681640625,219.84585571289062,207.4420166015625,220.26959228515625,226.38002014160156,217.07968139648438,215.7214813232422,198.03610229492188,215.3836212158203,214.25352478027344,215.7290496826172,219.0955810546875,216.54571533203125,200.26243591308594,209.67308044433594,215.30126953125,211.15182495117188,210.19358825683594,219.00755310058594,202.63941955566406,203.55873107910156,203.53273010253906,214.42526245117188,207.43402099609375,205.23345947265625,198.34751892089844,193.7771453857422,187.43212890625,183.0647430419922,174.81808471679688,177.59153747558594,172.4195556640625,190.13575744628906,205.84457397460938,206.8058319091797,201.36492919921875,201.46778869628906,194.0207977294922,204.49093627929688,200.45640563964844,185.54966735839844,205.5650177001953,208.2638702392578,226.4853057861328,222.3513641357422,209.72683715820312,173.6310577392578,155.23178100585938,163.7570037841797,151.2481689453125,147.46566772460938,164.31568908691406,180.72439575195312,202.30712890625,217.3140869140625,248.0462646484375,240.58624267578125,260.9371032714844,260.0866394042969,285.6377258300781,286.3898620605469,321.8263854980469,328.80047607421875,333.190673828125,264.72723388671875,292.759521484375,264.4411926269531,276.64434814453125,285.42901611328125,283.1031799316406,265.2946472167969,246.18775939941406,253.67626953125,275.2391662597656,258.80218505859375,282.49737548828125,293.61090087890625,301.3210754394531,323.2764892578125,289.040771484375,265.0423583984375,238.41758728027344,264.39886474609375,297.0577697753906,302.9655456542969,329.3602294921875,352.40863037109375,345.5827331542969,339.0444030761719,405.18328857421875,397.1395263671875,354.3951416015625,362.48687744140625,391.543212890625,423.3897399902344,451.3396301269531,429.2603454589844,435.7090148925781,425.046142578125,386.64300537109375,455.54937744140625,473.5506286621094,511.5062561035156,488.6767883300781,470.861328125,510.8357849121094,495.2271423339844,482.3916320800781,451.6731262207031,540.232666015625,551.5733642578125,487.7663269042969,582.6493530273438,584.8131103515625,586.52001953125
116,Regional Banks,SIVB,55.970001220703125,66.37000274658203,67.05999755859375,70.94000244140625,71.11000061035156,77.38999938964844,83.31999969482422,87.2300033569336,82.80000305175781,86.37000274658203,95.77999877929688,101.23999786376953,104.86000061035156,112.2300033569336,125.91000366210938,128.77999877929688,106.69000244140625,105.44999694824219,116.62000274658203,109.0199966430664,111.31999969482422,112.08999633789062,111.98999786376953,105.1500015258789,116.06999969482422,112.9000015258789,122.9000015258789,127.04000091552734,132.75999450683594,134.91000366210938,143.97999572753906,143.10000610351562,125.08000183105469,115.54000091552734,122.06999969482422,132.47999572753906,118.9000015258789,101.31999969482422,88.8499984741211,102.05000305175781,104.27999877929688,110.19999694824219,95.16000366210938,100.41999816894531,111.05999755859375,110.54000091552734,122.2699966430664,158.02999877929688,171.66000366210938,172.22999572753906,190.88999938964844,186.08999633789062,175.94000244140625,170.5,175.7899932861328,178.44000244140625,169.33999633789062,187.08999633789062,219.27999877929688,227.63999938964844,233.77000427246094,246.5500030517578,248.97999572753906,240.00999450683594,299.6099853515625,312.1300048828125,288.760009765625,307.8800048828125,322.75,310.8299865722656,237.22999572753906,254.80999755859375,189.9199981689453,233.3800048828125,247.16000366210938,222.36000061035156,251.72000122070312,201.39999389648438,224.58999633789062,231.97000122070312,194.6199951171875,208.9499969482422,221.47999572753906,231.72999572753906,251.0399932861328,240.3300018310547,208.16000366210938,151.0800018310547,193.1699981689453,214.75,215.52999877929688,224.27000427246094,255.3800048828125,240.6199951171875,290.70001220703125,344.8599853515625,387.8299865722656,437.7799987792969,505.3599853515625,493.6600036621094,571.8300170898438,582.8900146484375,556.4299926757812,549.9600219726562,559.5,646.8800048828125,717.4000244140625,692.3300170898438,678.239990234375,583.9000244140625,606.0,559.4500122070312,487.6400146484375,488.57000732421875,394.989990234375,403.54998779296875,406.5199890136719,335.7799987792969,230.9600067138672,235.6199951171875,235.6199951171875
